X0,X1,X2,euclidicity,persistent_intrinsic_dimension
-0.5819577499795814,0.5911704682841709,-0.2750423766123187,0.4809514457980792,1.0
0.12429087817205306,-0.07176658720795931,0.9778513660307929,0.5338691789656878,1.0
0.01399133905269013,0.4553854888472401,-0.27132628135183895,0.5063328153143326,1.0
0.1438136653145143,-0.2344628260214076,-0.7980961735997076,0.49727758578956127,1.0
-0.698638696672918,-0.4334260356106964,-0.14211442709421176,0.4888324787219365,1.0
-0.01960789554337999,0.13159330932640334,0.8005229503661875,0.4471741281449795,1.0
0.21450098779392246,-0.26767152977954894,0.04927370942319233,0.5151845092574755,1.0
0.12439311779596017,-0.2394125544565687,0.8519653720433839,0.49091498491664726,1.0
-0.5500838629207807,0.42772627983441536,0.2863029709028258,0.479686642686526,1.0
-0.8370800049859576,-0.3609740090852991,0.3262845887930176,0.46941954518357915,1.0
-0.8425408359018053,-0.5180696102427776,-0.027904613793195823,0.5370384262253841,1.0
-0.19945894262928313,0.5468680446848898,-0.34431346386894823,0.522949538504084,1.0
-0.41993587880159744,0.383685067609929,0.41804691695330115,0.536137563486894,1.0833333333333333
0.15756174237554912,0.3404415454630261,-0.12259109056417838,0.4743441181878249,1.0
0.11590265247965759,-0.26171252081302104,0.8063853519844947,0.47753204094866913,1.0
0.751670052585203,0.46083273972050093,-0.37987594272593017,0.4263648974398772,1.0833333333333333
-0.16876930520835795,0.4077219521133679,0.08099563751935157,0.5201275541136662,1.0
0.06059701908713077,-0.2044278465713281,0.7114791076998096,0.4691034375379483,1.0
-0.10525784033850694,-0.7117916375786829,-0.32079020076026504,0.4722498854001363,1.0
0.4987035438470529,0.3556255855845133,-0.298316934413387,0.5222532910605272,1.0
0.6110667472007469,-0.7307033945508337,0.21668416471301574,0.4483546583602826,1.0
0.5220908376345301,-0.4693389610433573,-0.5998080585534428,0.5478014120211204,1.0
-0.07105587831114978,0.11394708451241357,0.4891835856849508,0.4612814038991928,1.0
0.08644503591233528,0.48250723876070817,0.22778035187739046,0.5851915876070658,1.0
0.14068753006973517,-0.39298303301236537,0.6730449675413293,0.47513579080502194,1.0
0.16149937449609805,0.19804286152648,0.3424004644849568,0.49921136535704136,1.0416666666666667
0.2083296519717182,-0.0458428012111062,0.39762938233529893,0.5514827258884907,1.0
-0.8072740063186571,0.316898323152218,0.23787527298820504,0.4282382329305013,1.0
0.20545072012905152,0.13176698771257112,0.6887113685900241,0.5209971411774555,1.0
0.08120197315818777,-0.17815999759333412,0.17221936115803668,0.46332147158682346,1.0416666666666667
0.44564670112919325,0.20802915181616177,0.16794709908652639,0.5173970156659683,1.0
-0.26110599787027267,-0.09957179950949563,-0.4204674952571141,0.4406705293804407,1.0
-0.09178723509387421,0.5444677314069244,0.3613396639729074,0.49586473777890205,1.0
0.7554087623602456,0.41021322291603074,0.24368631672004504,0.44075238642593223,1.0
0.02839985205134754,0.19934751492408154,0.07119777450160139,0.5034526692082485,1.0
0.4317070515900564,-0.29128679120966494,0.7537416599774416,0.5311049136022726,1.0
0.35965376825002415,-0.5871624786869349,-0.19060911263521044,0.5171572417020798,1.0
-0.5496936628445744,-0.19248353483769357,-0.35197266420695117,0.5498769879341125,1.0416666666666667
-0.27071395927324704,-0.7981339909385569,-0.11977605177143848,0.5814716219902039,1.0
-0.17341663241965202,0.2657222487202855,-0.540639237394221,0.5265068703641494,1.0
-0.12383142296133631,0.585318316205603,-0.619312932194779,0.546799972653389,1.0
0.1520086275010858,0.673498963840565,-0.5985100605758978,0.4252899227042993,1.125
-0.29457937422356534,0.8686376586646447,0.21610872287598315,0.4503745300074418,1.0
0.5256366041681175,0.28198511932446063,-0.5781747459077509,0.5228596894691387,1.0
-0.5968228323726451,0.3784633257854291,0.39769766393378003,0.4452063435067733,1.0
0.4769201484778341,-0.41133669438604764,-0.33017877775055704,0.4792738575488329,1.0
-0.07136441509330414,0.0714074622598174,-0.6390237927291816,0.508809999252359,1.0
0.45397454678091215,0.10267520956366588,0.26305251947835046,0.4569478662063678,1.0
-0.5705229558739655,0.7063141673157755,-0.06609170123020157,0.4818068152914445,1.0
0.1566736919332492,0.480746643093353,-0.4388731866521456,0.5017310790717602,1.0
-0.303781427489373,0.18643049356657757,-0.02882374619368169,0.49739406692485016,1.0416666666666667
0.29867015702785416,-0.07992323732921605,0.3736351139474708,0.560819843163093,1.0416666666666667
0.884993594918546,0.32296560266086394,0.02417953109362396,0.4497147835791111,1.0
-0.29035111839108585,0.6710536790717235,-0.21137474474243723,0.4679700918495655,1.0
-0.07598667706815412,0.41690555793595196,-0.438253320352197,0.5180741169800361,1.0833333333333333
-0.37213870337975163,-0.06482801883253216,0.8335192646767001,0.4730146819104751,1.0
0.0043940234920648745,-0.5416149374857216,0.2891493289726005,0.4953971356153488,1.0
0.4676368373817129,-0.3914277440561357,-0.5080287939651602,0.5060758007069429,1.0
-0.07799542061384754,-0.07289552246398544,0.38131956694599173,0.4895674890528123,1.0
0.17123537555021748,0.41209837493581053,-0.8065615908581628,0.42729849678774673,1.0
-0.24738194860915574,-0.29307031802798217,-0.8924037698090528,0.4836681845287482,1.0
-0.5795981412653524,-0.5759861098290145,0.39848525769957827,0.5060102374603351,1.0
-0.862888592698141,0.18239438257626975,0.03545408608327211,0.4572208132594824,1.0
0.44931201080050426,0.8023398367968008,0.13796606525622532,0.5358889990796646,1.0
-0.11924328306749275,-0.00695696070648131,0.5318522432720814,0.514223904038469,1.0
-0.8602177791252995,0.14917063415104906,0.1756066742162146,0.4948285308976968,1.0
0.2693965944611151,0.4116513325015951,0.7554740891392745,0.4577181686957677,1.0
0.025839066533773842,0.22151592046871377,-0.5177934479421751,0.4621259768803914,1.0
0.04179671979391633,-0.07250968800333331,-0.7686908316169693,0.5752373815824589,1.0
-0.1753618625435944,0.9384912122035853,-0.22507075256104042,0.4558833160748084,1.0
0.34055668530513,-0.333043285840057,-0.871350777924133,0.5137027644862732,1.0
-0.5722017683882187,-0.47182801677045816,0.1458024546167041,0.4729079070190589,1.0
-0.38358705717165575,-0.07159375568213436,0.5428310529286063,0.5033647467692693,1.0
0.5748780044064082,-0.12425874412674472,-0.18399575167980117,0.48738824141522247,1.0416666666666667
-0.3764178028285461,0.4428320524145199,-0.15743755077085084,0.4875237047672272,1.0
-0.013037669651060315,-0.4362232893702417,-0.8802712337842428,0.5247069833179315,1.0
-0.06971280734492755,-0.37500063497712705,0.5169034557468176,0.47524230120082694,1.0
-0.7871360405052529,-0.04989174212198248,0.4550789814575763,0.5118291216591994,1.0
0.028475886132286715,0.6143892280230429,-0.221438408547295,0.5207762842377027,1.0
0.08495621480699844,0.29329757296398234,-0.8772849967206316,0.46583559674521285,1.0416666666666667
0.5968958647551001,-0.42064465364566217,0.1588580211308007,0.47158091329038143,1.0833333333333333
-0.26276319135696696,-0.021106180841908045,0.8728833717515745,0.45691160050531227,1.125
0.5365420317997818,-0.3801425524235846,0.22363703117177944,0.4495308908323447,1.0
-0.6491880139994258,0.008130334020551116,-0.6726474082322218,0.42202507456143695,1.0
-0.7602062141883025,0.25538501582933887,0.08837443926389961,0.469282607237498,1.0
0.10434009877561295,0.6594478988314163,-0.2696169105583836,0.48324428002039593,1.0
-0.288997946185222,-0.39025772915465,0.3173608922917425,0.47778760890165967,1.0416666666666667
-0.21214058032321845,0.12204758297727093,-0.32596165062539445,0.5194873753935099,1.0
0.0643268911811642,-0.2162762196326407,0.27701495022276834,0.49085647116104764,1.0
-0.21067445878292043,-0.13130907504636266,0.2762150669231725,0.41698427746693295,1.0
0.04450020825851816,-0.433669022119348,0.7725102727569237,0.46370683548351127,1.0416666666666667
-0.39642268140623466,-0.2114065407549016,-0.33145098763624264,0.47826441812018555,1.0
0.4317195168875133,0.3459764234994939,-0.052469247509529075,0.5435906959076723,1.0416666666666667
0.01965356047519785,-0.48395723616441644,0.44600585167495954,0.574662992109855,1.0
0.1559907945412061,-0.5327303620347715,-0.5852054443610435,0.4507374055683613,1.0
-0.7081997212090078,0.13389072449108896,0.5322761851039611,0.45098205159107846,1.0
0.22836975142456142,-0.35599968948392674,-0.10878091558097727,0.47032794666786987,1.0
-0.15105423937135906,-0.06240445737110204,-0.6010134304269974,0.518908022592465,1.0416666666666667
-0.19219536479336768,0.5402689405283395,-0.29581283276889103,0.5225184510151545,1.0
0.026796405436834734,-0.7182121333895796,0.4635817537832687,0.5308981693039337,1.0416666666666667
-0.08274800842720842,-0.4844175142850447,-0.7357904521998428,0.44901031628251076,1.0
-0.21994214066661927,0.17233323812506005,0.28713673056237116,0.5376719130824009,1.0
0.41862393180451907,0.044098897625742976,-0.6483049780688406,0.4708890250573556,1.0
0.3882954742220437,-0.9098384435303121,0.03130507255117714,0.46089433940748376,1.0
0.12263183041973676,0.9681569686067238,-0.05315770571041722,0.48757157661020756,1.0
0.29095254865131664,-0.025055941012700908,0.9375166727051328,0.48582064298292,1.0
-0.677382910791858,0.18858883084816452,0.15459369689040353,0.48950032517313957,1.0
-0.277501044986858,-0.851456355537425,0.38148636652822476,0.47564350875715417,1.0
-0.11730073318742351,-0.2968750016291197,0.890072872009983,0.5150042523940405,1.0
0.25854975721356943,-0.6095507898280621,0.2995800569401514,0.47553451855977374,1.0
-0.4370185735963992,0.16005665925470505,-0.16630981322419017,0.4485123213380575,1.0
-0.0784034752398269,0.6377440544497871,0.690770916245928,0.47404169974227744,1.0
-0.43657375565539347,-0.6271287607012952,0.5271851625919737,0.41278276157875854,1.0
0.04586529038078601,-0.19793899254042416,-0.37864392818346293,0.483299408107996,1.0
0.24098483635498116,-0.31081937808030163,0.032245960599847405,0.45960076339542866,1.0
-0.48564631244676126,-0.6031775012720397,0.21219470933856144,0.4997769519686699,1.0
0.4190640928856753,0.024740888935713405,-0.1600009970912298,0.5320282274236282,1.0
-0.15074511749792766,0.3087806763211522,0.20753768807072726,0.46379062222937745,1.0
-0.4914260010982798,0.3003311813621226,0.020194310473668674,0.5280239209532738,1.0
-0.08496794551274169,-0.19897769855068634,-0.23403038851802074,0.5434319482495388,1.0416666666666667
0.5327997904523455,-0.08232171077694161,0.05004947224092448,0.4388271061082681,1.0
0.5178562075877754,0.27196372096357346,-0.6656384085810676,0.43721755345662433,1.0
0.11415307948731049,-0.8667957747767312,0.009726384513430487,0.4756891205906868,1.0
0.2467468374291445,-0.060402462266233414,0.262874515428775,0.5417449132849773,1.0
-0.13445215998219348,0.7151461130581586,-0.3758177312116985,0.44675841679175693,1.0
-0.6607250119938007,-0.10048255354618511,0.3311650348421555,0.5043169551839431,1.0
-0.03872095546552209,-0.0350597023091352,-0.09553645298888068,0.4884431504954894,1.0
0.07758856791017461,0.5606382846520155,-0.26143145985116717,0.4656505174934864,1.0
-0.6045028615452339,-0.2657011226130892,0.1119657065872023,0.46029717164735,1.0
-0.5551594254167924,-0.7265465182898085,0.3393461624894724,0.46623424999415874,1.0833333333333333
0.1766771124850284,-0.028657582590038505,0.9058205009541882,0.48928345056871575,1.0
0.43019140626904645,0.3178391822291044,-0.5332569276364181,0.5449956425776085,1.0
0.6385252204179304,-0.2504925050576893,0.562459197838451,0.5234294254332781,1.0
-0.06837041641939177,-0.33701768131058096,0.2119786848836379,0.47019292910893756,1.0
0.7587051485639018,0.34802300061767,-0.29171869046350807,0.46046673816939193,1.0
-0.6520983867817043,0.30334472501414345,-0.4152546283657176,0.43293670378625393,1.0
-0.23332452826765487,0.3251407910048056,0.9118954782862835,0.49623630568385124,1.0
-0.2929227635958121,0.8925578361522256,-0.16256810929158796,0.4752010529239972,1.0
-0.6099309972853539,0.4779027328777176,0.6199907375298778,0.4498558174818754,1.0
0.17101871893441592,-0.4710612976770506,0.773708240899648,0.4514752272516489,1.0
0.09975307769099832,-0.5102319906394038,0.0059737739620958,0.5207997467368841,1.0
0.672247750394394,0.2125058899340065,-0.3206846614951861,0.4711046554148197,1.0
0.6249185849159098,-0.31255798732574663,0.5498216313081795,0.5194894963254532,1.0416666666666667
-0.005585724794994646,-0.42954586220029556,-0.15943207804722603,0.5109691880643368,1.0
0.651438178641455,0.21411404612331603,-0.5348282923825336,0.47071019435922307,1.0
0.42412734101046656,-0.641471810414687,-0.2887310931072814,0.44973870428899926,1.0
0.07783025962793459,-0.8706063403351094,-0.3871677993499475,0.4460813781867425,1.0
0.9051076198051743,0.3121464190317971,-0.15959838350626143,0.503305890907844,1.0
0.3411525635021824,0.05928632862943844,0.8530113212934357,0.41349233003954095,1.0
-0.33866962160820435,0.3847800061484812,-0.23511289877329525,0.4704410471022129,1.0
0.6500542356433779,-0.21333805230622094,0.39527168599445744,0.4782177209854126,1.0416666666666667
0.2895256759798279,-0.14291653788574268,0.39840783829949394,0.5137352341165146,1.0
-0.08768394082993142,0.23565486729364996,-0.5341284199102303,0.4513845344384511,1.0
0.5273915364652529,0.18850320159488498,-0.5592777948946099,0.4911992096652587,1.0
-0.38334071406421,-0.09742242036246147,0.03486995214544317,0.5138781170050303,1.0416666666666667
-0.6390508221426895,-0.15128452654085836,0.2801864067874663,0.4734768619139989,1.0
0.5202105221304119,0.5542224627106155,-0.6019660253959283,0.4530560461183389,1.0
0.8906141449006016,-0.3738085451981185,-0.17153824605066678,0.4817841735978921,1.0
0.3623157441537769,0.01770747823679701,0.14528567566641482,0.5075097804268202,1.0
0.45238519302084107,0.3464447853724859,0.4733710319213023,0.46639610454440117,1.0
-0.4113508028903479,-0.40823902082694796,0.28735722179476414,0.5219670428584019,1.0
0.8153725044369722,0.3339246261719227,-0.3842113649616337,0.4818041572968165,1.0
-0.2814521829494952,-0.2907150955133297,-0.3265103118887716,0.4567627565314372,1.0
-0.7640981238592154,-0.5046240190169821,0.002746690216070718,0.43793523622055847,1.0
-0.37803100357311964,0.36495495551290974,-0.5976786628506465,0.4718508683145046,1.0
0.445804082067289,-0.04853298642481383,0.3752793976299274,0.4615224860608578,1.0416666666666667
0.9376385879011864,0.17224515140111796,-0.0852819217246109,0.47579422779381275,1.0
-0.6996733526230962,0.3514702840435593,0.1525359197056839,0.5379543155431747,1.0
0.9090840631419846,-0.23908829900187115,-0.11915931439662482,0.5103737507015467,1.0
-0.6254543200682751,0.5413252245937882,-0.3883677778823936,0.471725445240736,1.0416666666666667
0.03906791818970615,-0.006850408098638813,-0.29474963112037494,0.4628984909504652,1.0
-0.30325437836139,0.5570705879929992,0.035114775588505426,0.5389649737626314,1.0
0.06289148609673287,0.6585355391133967,0.5419781803194389,0.5116960542897383,1.0
-0.6411392334141476,-0.07469111375255377,0.28672699941195867,0.48562491064270336,1.0416666666666667
-0.031352009546075775,-0.1576161849205465,-0.2136576505173387,0.5204108729958534,1.0416666666666667
0.5328934027177601,-0.39220177144173585,-0.028061200761236155,0.45160895337661106,1.0833333333333333
0.03746105844758949,-0.5456821981346955,0.20884953693388691,0.5344166991611322,1.0
-0.17637087512286742,0.8585110097175379,-0.33670232900002706,0.46142133387426537,1.0
-0.7287653280422552,0.32669284222414546,0.41386758890757736,0.4520614103724559,1.0
-0.22255239743059319,0.7935691898860596,0.3224212813046011,0.4312843134005864,1.0
0.26689822125481716,-0.4764318987487714,0.3316696825016725,0.46529691231747466,1.0
-0.09531087769712011,0.5277450320074696,0.4423425371374294,0.48952747881412506,1.0416666666666667
-0.40483329324785033,-0.2580355220767914,0.5499203402733508,0.5467353935043017,1.0
0.24037598436979543,0.6453039288733252,-0.017450404908522506,0.4942018408328295,1.0833333333333333
0.6475019630208435,0.30295529287105377,-0.4421421776283299,0.48593059927225113,1.0416666666666667
0.6844690772386027,-0.20621967580772324,-0.13497574243156532,0.4606960757325093,1.0
0.46085606654359607,-0.37550826961101946,-0.6675686746325611,0.502269672229886,1.0833333333333333
-0.7268894170957801,0.2551110966934527,-0.12601219280388307,0.4574801102280617,1.0
0.358941531585283,-0.05877111152453868,0.5831667103031393,0.470095166315635,1.0
0.6912536447853531,0.2076922437643514,-0.4791973402705028,0.5109045927723249,1.0833333333333333
-0.8497170468390957,-0.10563000019765226,-0.03509736597803933,0.5321366488933563,1.0
-0.3031418172846789,-0.08598289308937895,-0.14446168473442458,0.5282297575225433,1.0
0.6616470214764076,-0.5298175589705387,-0.32715675982716624,0.5167009936024746,1.0
-0.39998194726806585,0.3498865043473485,0.8453611163854764,0.5211879884203275,1.0
-0.447187767773503,-0.40810966661810943,-0.40600285594715746,0.45676588204999763,1.0
0.677844593568521,0.2643183885721254,-0.5982655896500298,0.463462811584274,1.0
-0.561866918629959,0.515824756274675,0.31000853155948865,0.5017938775320848,1.0
0.1770737785581046,0.266133147718264,-0.6701613878637745,0.4803601832439502,1.0
-0.22946823640714395,0.10487853123335937,0.565461256410269,0.531027310838302,1.0416666666666667
0.6458560339075428,-0.6828160142326771,-0.02106756071818631,0.41015190072357655,1.0
0.5264479765938787,-0.7169701288813601,0.12385707747469382,0.4774231494714816,1.0
0.3163419880489211,-0.4187211898311007,-0.04120207834573901,0.4676572357614835,1.0
0.37047582965897674,0.513011602111317,0.49252122527393444,0.4616025425493717,1.0416666666666667
-0.5226957877248348,-0.6002773988341494,0.3699235488454554,0.5492316484451294,1.0
0.4064045906379922,-0.07905629826291288,-0.22300912746678825,0.4833526400228341,1.0
-0.06974625676200745,-0.6902946765364357,-0.532590253769418,0.5211507795999447,1.0
-0.7608475733929729,-0.27432941342702466,0.25250473531452816,0.46275300222138566,1.0416666666666667
0.25320539314870527,0.2619693357387916,-0.7202571908002099,0.5059711945553621,1.0
-0.2477246299348457,-0.08573543262194439,0.6234764341972525,0.4722951066990693,1.0
-0.1321598641183245,0.7802073507867378,-0.5995526463967186,0.5349184038738409,1.0
0.07606809195459982,0.08695602057290083,0.6958178370985416,0.5387139599770308,1.0
0.0846378218273538,-0.01732388998217356,0.4779788207276078,0.4805089582999547,1.0
0.4587231723148282,-0.019106225389465582,0.1825221524904443,0.5058528669178486,1.0
0.13741432717000454,-0.49036837635899305,-0.7704517792503304,0.5130280815064907,1.0
0.40969204999783515,0.2275542412040504,-0.47157567533013794,0.4838368780910969,1.0
0.7243028568064841,0.529574121676503,-0.3580767554895926,0.5426408325632414,1.0
0.5370317733192519,0.10901615481059979,-0.012796269631731286,0.45747754474480945,1.0
-0.9311207405503001,0.19531504117698575,0.12867981723643368,0.5188069629172484,1.0
0.7386849250692957,-0.16126052397968588,-0.5596052438462629,0.4768679204086463,1.0
-0.1752194992638589,0.32904630155782494,0.601244676589838,0.48931071658929187,1.0
-0.03668212204106449,-0.7361926512049427,-0.20555912991306233,0.4985473783065875,1.0
-0.33662219626685225,0.3344123072312372,-0.6432543691130075,0.5386132498582205,1.0
-0.6171226427827091,0.3128812268722462,0.16130672644810112,0.471223338196675,1.0
0.23986378534137198,0.3309024915535995,0.05212219489034394,0.5149600654840469,1.0
-0.47130236335530534,-0.36554861446436987,0.76247781182824,0.46459553577005863,1.0
-0.6103439837657462,0.3212598132210361,-0.09143537464281784,0.4623350761830807,1.0
0.12508986023263044,-0.22312203086188492,0.7565392587027842,0.46439169595638913,1.0
0.6194940680027344,0.41454577987950086,0.24135220782370526,0.47246132728954154,1.0
-0.012261398111458276,0.6644869599696859,-0.2761536919724094,0.49846526607871056,1.0
-0.07044352356722808,0.6023665998418974,0.3348254250431557,0.5520217344164848,1.0
-0.27288602373729587,0.20490842573556567,0.6879045286420984,0.45988513094683486,1.0
-0.07839057179273955,-0.21612147523276276,0.36265926319147007,0.5182025395333767,1.0
0.47801455808383264,0.37537856578172163,-0.24905971661081788,0.4191887540121873,1.0
-0.30616242417868617,0.07182559886271284,-0.03607728161416404,0.4878813059379657,1.0
0.19736597512861973,0.9269057586340519,-0.1803275936617041,0.4549136931697528,1.0
-0.3391179050803762,-0.1457955347554292,0.012660026255828436,0.4921693727374077,1.0
-0.4157145242996205,0.17300601721751052,-0.5224129302742571,0.45807943244775134,1.0
0.2863968786993685,-0.10566280409343752,0.8388763579750788,0.5168594364076853,1.0
0.9891676780680924,0.03706821657898986,-0.07917762016111778,0.6134506414333979,1.0
-0.14790822655318578,0.6117010716366464,-0.4088482274416271,0.47835475703080493,1.0
0.699579136903398,0.532763928329864,0.005964992010931042,0.6170116265614828,1.0
-0.01829056242198549,0.6078536894001887,0.5438905021771443,0.5673554427921772,1.0
0.20327245721123835,0.5657865499492926,0.7564048229858064,0.4636795887102683,1.0
0.28297129433392404,0.8409321038965519,0.3643573269524645,0.4806082919239998,1.0
0.33299858638301805,-0.11766185010750323,0.4678979619403993,0.4600605306526025,1.0416666666666667
-0.30281829646793396,0.5548572332884157,-0.5785364044135856,0.46331439912319183,1.0
-0.2625127309202442,-0.6119909272312675,-0.3319358727103282,0.5402214384327332,1.0
-0.19504564048986334,-0.08744908773739732,0.3626613164331563,0.46966557142635185,1.0
0.006256400533136219,0.7463829790904654,-0.09896820836269137,0.4853372797369957,1.0
0.016521622873398485,0.13416961179131565,0.5185272184135271,0.4426197496553262,1.0416666666666667
0.5501910834856822,0.2348418074370934,0.5653139613990988,0.4828360993415117,1.0
-0.4493384675844654,0.3314640879520944,-0.6765792835516967,0.4456278868019581,1.0
-0.2597107673262262,-0.25776758374799463,0.20700365470452398,0.5506682402143875,1.0
-0.4922996232529979,-0.5427850721785786,0.5577356980129178,0.47175145521759987,1.0
0.03217132877231596,0.1614405313503347,0.9282641748160882,0.46781810869773227,1.0
0.22506786013852176,0.2562400683090081,0.7454321719854647,0.45206818357110023,1.1666666666666667
-0.4964683614485391,-0.5412749354655414,0.2808341903379342,0.48818457685410976,1.0833333333333333
-0.15067671923228199,-0.0403093769359415,-0.7163739967327953,0.4792274838934342,1.0
0.02454684813938253,0.2623763452467361,-0.27316095455709877,0.48179190295437974,1.0
-0.5256469095223293,0.24565508872484396,-0.6110638089315003,0.47769934746126336,1.0
-0.475723826468937,0.36832822510121316,0.4165053720164496,0.5269674255202214,1.125
-0.19418883208099028,-0.19139325328665796,0.20394352158355478,0.43539941124618053,1.0
0.6863316022340084,0.3169865365247206,0.02754826224222885,0.5451969796170791,1.0416666666666667
0.23967034498682976,-0.25003514737066296,0.9235204895654343,0.4805685306588809,1.0
0.015086721808094507,0.4090373066826356,0.6782544905241615,0.4744191914796829,1.0
0.6366407039343204,-0.07847522003124296,0.07967964825099157,0.46168846512834233,1.0
0.01972509125087641,0.830782694067057,-0.4273169047831186,0.46609611871341866,1.0
0.23891359608309332,-0.39701481229636204,-0.6023076422472595,0.45350629774232704,1.0
0.20825284456930745,0.17429709847497044,-0.7664422900379074,0.46288123975197476,1.0
-0.4623807919178113,-0.3971242023321109,-0.7566711741333516,0.5113427781810364,1.0
0.6095053882795807,-0.33705881001095916,-0.6281748602164094,0.45520276327927905,1.0
-0.3287690242203606,-0.3150474432116809,0.8234982508560196,0.4132535606622696,1.0
-0.13159260488852062,0.569664121497663,0.523863992324246,0.506190825253725,1.0
0.008352167124292861,0.06518173101158736,-0.9045314037843853,0.46672700097163516,1.0
0.39968311819003083,-0.342212533661981,0.6260824517384328,0.44096087105572224,1.0
-0.6925686103390429,0.45312373552297414,0.1851125444205683,0.5466516185551882,1.0
-0.10336225515821619,0.6039513945279367,-0.09533880293004483,0.43361865170300007,1.0
0.0295406284742247,-0.5400999760862166,0.5337230941328228,0.45520616322755814,1.0
0.319905575014116,0.09068776633385135,-0.06017256469567652,0.4643253746132056,1.0
-0.37429550877896833,-0.5758497296398641,0.11521799560491013,0.555651044473052,1.0
-0.6106330703062142,0.34928690904951504,0.7059176258705275,0.4861299091329177,1.0
0.39760354583142543,0.18574465199459275,-0.18363145337214118,0.49150463193655014,1.0
-0.18540088298436977,0.42592807936562743,-0.8505729524978498,0.43769989845653373,1.0
0.10398420926255739,0.6906715202939954,-0.6391408705167063,0.5320658423006535,1.0416666666666667
0.13786380344176113,-0.6478843224775377,0.36738599948109424,0.4762957692146301,1.0
-0.6323535063407807,-0.17186308339285006,-0.28491622112909554,0.5371982833991448,1.0
-0.21468455494761962,0.14391288723530157,-0.6422445099638766,0.45508775549630326,1.0
0.3068504075374114,-0.2976783711099907,-0.6297589685558066,0.4884590444465478,1.0
-0.6217188072222448,-0.0533455705932181,-0.21218244139591613,0.467306228975455,1.0
-0.5745041117283254,0.3966442025070673,0.3645311948999704,0.4701646597435077,1.0
-0.614992207521205,-0.6139885070811956,0.1925235760378409,0.4780992077042659,1.0
-0.2950882781109283,0.26648619089020326,-0.5486266073579542,0.5583644360303879,1.0
-0.022814263871078697,-0.0807835080202801,-0.6446669278910047,0.4606345761567354,1.0
-0.4882774469405158,0.1992661046014024,-0.6524096057712853,0.4503446122010549,1.0
-0.8570122511858563,0.12550924938932836,-0.019881013758515278,0.502164234717687,1.0
-0.09894056805296195,-0.5723119966232885,0.7967889360810962,0.5272022616118193,1.0
-0.7797251441757155,-0.5124120433348253,-0.0052626171529879286,0.43562373146414757,1.0
0.2779882677012229,0.623400072190458,-0.31795800138337604,0.4627997080485026,1.0
-0.007109771512892587,0.2152901631808833,0.009148626547853077,0.5859852607051531,1.0
-0.1045529676178542,-0.47817836997209007,0.20970441679073315,0.48563429713249207,1.0416666666666667
